matchup,book,market,player,side,line,odds,last_update,team,games,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct,plus_minus,projection_edge,confidence
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Under,15.5,100,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,1.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Over,16.5,100,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,0.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Under,16.5,-130,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,0.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Over,17.5,125,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,-0.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Under,17.5,-165,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,-0.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Over,18.5,160,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,-1.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Under,18.5,-215,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,-1.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Over,19.5,200,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,-2.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,chet holmgren,Under,19.5,-275,2026-05-06T23:33:08Z,OKC,69.0,28.9,17.1,8.9,1.7,0.6,1.9,0.557,0.362,0.792,9.8,-2.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Over,7.5,-280,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,5.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Under,7.5,205,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,5.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Over,8.5,-190,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,4.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Under,8.5,145,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,4.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Over,9.5,-135,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,3.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Under,9.5,105,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,3.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Over,10.5,100,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,2.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Under,10.5,-130,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,2.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Over,11.5,135,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,1.0,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Under,11.5,-180,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,1.0,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Over,12.5,175,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,0.0,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,deandre ayton,Under,12.5,-240,2026-05-06T23:33:08Z,LAL,72.0,27.2,12.5,8.0,0.8,0.6,1.0,0.671,0.0,0.645,-0.1,0.0,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Over,5.5,-260,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,3.6999999999999993,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Under,5.5,190,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,3.6999999999999993,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Over,6.5,-170,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,2.6999999999999993,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Under,6.5,130,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,2.6999999999999993,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Over,7.5,-120,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,1.6999999999999993,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Under,7.5,-110,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,1.6999999999999993,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Over,8.5,115,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,0.6999999999999993,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Under,8.5,-150,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,0.6999999999999993,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Over,9.5,160,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,-0.3000000000000007,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah hartenstein,Under,9.5,-215,2026-05-06T23:33:08Z,OKC,47.0,24.2,9.2,9.4,3.5,1.0,0.8,0.622,0.0,0.61,7.8,-0.3000000000000007,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Over,4.5,-280,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,6.6,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Under,4.5,205,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,6.6,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Over,5.5,-180,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,5.6,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Under,5.5,135,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,5.6,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Over,6.5,-120,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,4.6,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Under,6.5,-110,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,4.6,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Over,7.5,120,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,3.5999999999999996,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Under,7.5,-160,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,3.5999999999999996,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Over,8.5,165,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,2.5999999999999996,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,isaiah joe,Under,8.5,-220,2026-05-06T23:33:08Z,OKC,71.0,21.2,11.1,2.5,1.3,0.7,0.2,0.455,0.423,0.894,5.0,2.5999999999999996,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jake laravia,Over,2.5,-180,2026-05-06T23:33:08Z,LAL,82.0,25.1,8.2,4.0,1.8,1.3,0.5,0.459,0.321,0.763,-0.1,5.699999999999999,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jake laravia,Under,2.5,135,2026-05-06T23:33:08Z,LAL,82.0,25.1,8.2,4.0,1.8,1.3,0.5,0.459,0.321,0.763,-0.1,5.699999999999999,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jake laravia,Over,3.5,-105,2026-05-06T23:33:08Z,LAL,82.0,25.1,8.2,4.0,1.8,1.3,0.5,0.459,0.321,0.763,-0.1,4.699999999999999,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jake laravia,Under,3.5,-125,2026-05-06T23:33:08Z,LAL,82.0,25.1,8.2,4.0,1.8,1.3,0.5,0.459,0.321,0.763,-0.1,4.699999999999999,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jake laravia,Over,4.5,150,2026-05-06T23:33:08Z,LAL,82.0,25.1,8.2,4.0,1.8,1.3,0.5,0.459,0.321,0.763,-0.1,3.6999999999999993,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jake laravia,Under,4.5,-200,2026-05-06T23:33:08Z,LAL,82.0,25.1,8.2,4.0,1.8,1.3,0.5,0.459,0.321,0.763,-0.1,3.6999999999999993,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jared mccain,Over,2.5,-150,2026-05-06T23:33:08Z,OKC,67.0,17.3,8.3,2.0,1.3,0.5,0.1,0.425,0.385,0.864,1.9,5.800000000000001,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jared mccain,Under,2.5,115,2026-05-06T23:33:08Z,OKC,67.0,17.3,8.3,2.0,1.3,0.5,0.1,0.425,0.385,0.864,1.9,5.800000000000001,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jared mccain,Over,3.5,110,2026-05-06T23:33:08Z,OKC,67.0,17.3,8.3,2.0,1.3,0.5,0.1,0.425,0.385,0.864,1.9,4.800000000000001,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jared mccain,Under,3.5,-145,2026-05-06T23:33:08Z,OKC,67.0,17.3,8.3,2.0,1.3,0.5,0.1,0.425,0.385,0.864,1.9,4.800000000000001,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jared mccain,Over,4.5,170,2026-05-06T23:33:08Z,OKC,67.0,17.3,8.3,2.0,1.3,0.5,0.1,0.425,0.385,0.864,1.9,3.8000000000000007,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jared mccain,Under,4.5,-230,2026-05-06T23:33:08Z,OKC,67.0,17.3,8.3,2.0,1.3,0.5,0.1,0.425,0.385,0.864,1.9,3.8000000000000007,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Over,2.5,-275,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,5.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Under,2.5,200,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,5.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Over,3.5,-150,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,4.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Under,3.5,115,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,4.0,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Over,4.5,105,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,3.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Under,4.5,-135,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,3.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Over,5.5,155,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,2.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaxson hayes,Under,5.5,-210,2026-05-06T23:33:08Z,LAL,66.0,18.3,7.5,4.1,0.9,0.4,0.8,0.756,1.0,0.653,1.1,2.0,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Over,2.5,-200,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,4.7,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Under,2.5,150,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,4.7,HIGH
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Over,3.5,-115,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,3.7,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Under,3.5,-115,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,3.7,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Over,4.5,135,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,2.7,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Under,4.5,-180,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,2.7,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Over,5.5,205,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,1.7000000000000002,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,jaylin williams,Under,5.5,-280,2026-05-06T23:33:08Z,OKC,65.0,19.7,7.2,5.5,2.4,0.5,0.6,0.423,0.383,0.793,4.7,1.7000000000000002,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,17.5,-260,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,3.3999999999999986,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,17.5,190,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,3.3999999999999986,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,18.5,-200,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,2.3999999999999986,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,18.5,150,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,2.3999999999999986,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,19.5,-160,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,1.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,19.5,120,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,1.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,20.5,-125,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,0.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,20.5,-105,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,0.3999999999999986,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,21.5,100,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-0.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,21.5,-130,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-0.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,22.5,120,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-1.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,22.5,-160,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-1.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,23.5,150,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-2.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,23.5,-200,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-2.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Over,24.5,180,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-3.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,lebron james,Under,24.5,-245,2026-05-06T23:33:08Z,LAL,60.0,33.2,20.9,6.1,7.2,1.2,0.6,0.515,0.317,0.737,2.0,-3.6000000000000014,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Over,4.5,-280,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,3.8000000000000007,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Under,4.5,205,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,3.8000000000000007,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Over,5.5,-180,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,2.8000000000000007,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Under,5.5,135,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,2.8000000000000007,MEDIUM
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Over,6.5,-120,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,1.8000000000000007,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Under,6.5,-110,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,1.8000000000000007,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Over,7.5,120,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,0.8000000000000007,LOW
Los Angeles Lakers at Oklahoma City Thunder,Bovada,player_points,luguentz dort,Under,7.5,-160,2026-05-06T23:33:08Z,OKC,69.0,26.8,8.3,3.6,1.2,0.9,0.4,0.385,0.344,0.759,4.3,0.8000000000000007,LOW
